date,building,students_present,temperature_c,ac_hours_per_day,solar_generated_kwh,electricity_kwh,water_liters,waste_kg
2025-07-23,Science Block,854,31.2,5.0,473.3,1787.8,22281.3,321.4
2025-07-23,Admin Block,276,31.2,4.7,307.6,1230.2,11179.8,137.4
2025-07-23,Student Hostel,1500,31.2,4.2,260.0,2393.9,49277.7,654.4
2025-07-23,Central Library,513,31.2,3.6,328.6,1242.9,12483.5,156.6
2025-07-24,Engineering Block,1034,33.1,6.2,480.5,2073.3,25053.4,397.5
2025-07-24,Science Block,943,33.1,6.0,494.8,1874.2,23320.1,328.4
2025-07-24,Admin Block,273,33.1,6.2,250.4,1277.5,11626.4,90.1
2025-07-24,Student Hostel,1500,33.1,6.1,269.4,2474.1,49084.4,686.2
2025-07-24,Central Library,593,33.1,6.4,243.9,1516.1,12903.0,176.9
2025-07-25,Engineering Block,1100,32.5,5.7,483.7,2110.1,26912.0,391.3
2025-07-25,Science Block,912,32.5,5.3,485.2,1807.7,23737.6,334.8
2025-07-25,Admin Block,269,32.5,5.8,269.7,1138.9,11651.2,132.7
2025-07-25,Student Hostel,1500,32.5,5.5,275.7,2466.2,48749.6,672.4
2025-07-25,Central Library,598,32.5,5.2,325.5,1429.5,14026.7,178.0
2025-07-26,Engineering Block,180,30.5,0.8,469.9,941.6,13710.5,128.5
2025-07-26,Science Block,142,30.5,0.9,455.7,777.1,11511.0,79.7
2025-07-26,Admin Block,45,30.5,0.7,261.9,541.4,7436.4,50.4
2025-07-26,Student Hostel,1350,30.5,4.6,289.3,2235.4,45590.8,601.9
2025-07-26,Central Library,90,30.5,0.8,279.4,569.4,7747.7,40.4
2025-07-27,Engineering Block,180,32.9,1.3,415.8,997.2,13792.9,125.4
2025-07-27,Science Block,142,32.9,1.2,509.8,862.5,12009.2,102.0
2025-07-27,Admin Block,45,32.9,1.1,278.3,438.3,6429.8,77.2
2025-07-27,Student Hostel,1350,32.9,5.3,303.2,2349.9,46077.3,628.2
2025-07-27,Central Library,90,32.9,1.3,270.1,661.6,7866.4,48.0
2025-07-28,Engineering Block,1233,35.6,6.9,488.7,2346.4,28213.8,408.2
2025-07-28,Science Block,886,35.6,7.6,513.9,1884.5,22433.4,293.5
2025-07-28,Admin Block,291,35.6,7.9,279.9,1378.7,12289.7,102.5
2025-07-28,Student Hostel,1500,35.6,7.1,289.5,2577.4,48568.9,681.9
2025-07-28,Central Library,574,,8.3,298.6,1655.9,12974.1,192.8
2025-07-29,Engineering Block,1157,29.9,3.9,485.1,2020.7,27446.0,424.2
2025-07-29,Science Block,925,29.9,3.6,524.3,1744.9,22940.8,351.9
2025-07-29,Admin Block,262,29.9,4.0,287.9,1116.7,11150.9,112.7
2025-07-29,Student Hostel,1500,29.9,4.0,243.2,2381.8,48191.1,668.6
2025-07-29,Central Library,613,29.9,3.1,261.9,1330.3,13514.7,171.1
2025-07-30,Engineering Block,1060,32.6,4.6,491.7,2019.3,26173.6,371.7
2025-07-30,Science Block,924,32.6,5.0,492.5,1832.3,23071.5,324.7
2025-07-30,Admin Block,274,32.6,5.1,303.6,1212.8,11399.0,130.8
2025-07-30,Student Hostel,1500,32.6,5.3,247.1,2445.0,48419.0,698.7
2025-07-30,Central Library,558,32.6,5.3,290.7,1377.9,13156.2,164.6
2025-07-31,Engineering Block,1182,36.6,7.6,427.6,2306.7,27968.4,432.3
2025-07-31,Science Block,928,36.6,7.5,492.6,1979.9,24449.3,330.9
2025-07-31,Admin Block,280,36.6,8.9,270.4,1463.0,11300.3,140.1
2025-07-31,Student Hostel,1500,36.6,9.1,329.7,2691.8,48721.3,682.7
2025-07-31,Central Library,555,36.6,7.8,249.1,1523.9,13247.9,169.0
2025-08-01,Engineering Block,1114,30.6,3.2,483.6,2007.8,26970.6,373.7
2025-08-01,Science Block,989,30.6,3.6,506.0,1778.6,23321.3,351.6
2025-08-01,Admin Block,269,30.6,4.9,257.2,1161.7,11758.8,156.2
2025-08-01,Student Hostel,1500,30.6,4.2,288.5,2412.8,48679.3,671.3
2025-08-01,Central Library,617,30.6,4.3,261.9,1402.1,12745.6,179.9
2025-08-02,Engineering Block,180,31.4,0.7,507.1,906.6,13269.0,119.6
2025-08-02,Science Block,142,31.4,1.0,478.9,1364.2,11752.5,81.2
2025-08-02,Admin Block,45,31.4,1.1,266.3,530.8,7492.1,46.6
2025-08-02,Student Hostel,1350,31.4,4.2,312.0,2272.8,45357.2,652.6
2025-08-02,Central Library,90,31.4,0.9,269.7,619.0,8262.1,41.7
2025-08-03,Engineering Block,180,33.1,1.1,526.0,1009.1,13218.8,109.4
2025-08-03,Science Block,142,33.1,1.2,470.5,804.2,11281.6,113.4
2025-08-03,Admin Block,45,33.1,1.0,285.8,493.0,7140.1,47.2
2025-08-03,Student Hostel,1350,33.1,6.0,263.2,2417.7,45783.2,625.2
2025-08-03,Central Library,90,33.1,1.1,311.2,656.8,7547.3,97.9
2025-08-04,Engineering Block,1123,33.4,6.9,475.4,2280.3,26478.2,402.2
2025-08-04,Science Block,975,33.4,5.3,476.5,1924.9,23825.0,347.9
2025-08-04,Admin Block,259,33.4,6.0,318.9,1245.3,11961.0,122.4
2025-08-04,Student Hostel,1500,33.4,5.4,289.6,2476.9,48849.5,674.2
2025-08-04,Central Library,606,33.4,6.1,262.7,1481.7,13584.6,190.3
2025-08-05,Engineering Block,1100,31.7,5.3,494.6,2158.8,26104.6,394.2
2025-08-05,Science Block,917,31.7,3.9,452.6,1750.8,22885.4,334.5
2025-08-05,Admin Block,262,31.7,5.5,274.8,1181.1,11440.6,150.9
2025-08-05,Student Hostel,1500,31.7,4.8,297.4,2402.4,49274.7,680.2
2025-08-05,Central Library,581,31.7,5.0,264.0,1439.5,13136.7,193.9
2025-08-06,Engineering Block,1101,30.3,4.6,498.5,2020.2,26102.9,402.8
2025-08-06,Science Block,920,30.3,2.8,496.9,1651.5,22075.2,320.2
2025-08-06,Admin Block,280,30.3,4.2,267.8,1165.6,11509.7,126.5
2025-08-06,Student Hostel,1500,30.3,3.6,325.9,2319.3,48245.8,714.7
2025-08-06,Central Library,527,30.3,3.3,272.1,1263.0,12998.1,163.9
2025-08-07,Engineering Block,1220,34.0,7.0,489.3,2303.5,28521.3,452.2
2025-08-07,Science Block,872,34.0,6.6,455.0,1840.8,21132.8,306.2
2025-08-07,Admin Block,312,34.0,6.5,305.9,1347.9,12670.1,146.1
2025-08-07,Student Hostel,1500,34.0,5.7,270.1,2495.4,49088.3,670.5
2025-08-07,Central Library,598,34.0,7.2,264.2,1537.8,14275.0,201.5
2025-08-08,Engineering Block,1107,37.0,7.5,479.5,2254.8,27056.2,405.4
2025-08-08,Science Block,952,37.0,7.5,483.7,2014.6,24459.8,374.1
2025-08-08,Admin Block,275,37.0,8.5,272.9,1433.8,12774.6,97.8
2025-08-08,Student Hostel,1500,37.0,8.8,238.7,2714.5,50339.0,707.1
2025-08-08,Central Library,538,37.0,9.0,239.0,1547.1,14986.4,156.3
2025-08-09,Engineering Block,180,32.5,0.9,478.1,1020.4,13211.7,121.8
2025-08-09,Science Block,142,32.5,1.1,501.3,842.2,11743.5,100.1
2025-08-09,Admin Block,45,32.5,1.1,269.7,530.0,6789.2,55.1
2025-08-09,Student Hostel,1350,32.5,6.0,231.8,2435.5,45544.4,643.3
2025-08-09,Central Library,90,32.5,1.1,294.3,648.8,7983.8,44.4
2025-08-10,Engineering Block,180,30.3,0.7,471.4,958.9,12815.4,154.1
2025-08-10,Science Block,142,30.3,0.7,490.0,825.5,12116.2,97.5
2025-08-10,Admin Block,45,30.3,0.6,299.9,556.6,6617.8,54.2
2025-08-10,Student Hostel,1350,30.3,3.9,307.6,2214.1,45230.9,622.6
2025-08-10,Central Library,90,30.3,0.7,265.6,621.7,6803.4,63.0
2025-08-11,Engineering Block,1213,30.2,3.3,498.4,2060.3,28019.0,413.3
2025-08-11,Science Block,823,30.2,4.3,474.6,1627.6,21243.8,311.0
2025-08-11,Admin Block,259,30.2,2.7,280.5,1027.7,11359.8,114.0
2025-08-11,Student Hostel,1500,30.2,4.0,329.0,2351.6,49396.8,710.1
2025-08-11,Central Library,598,30.2,4.5,285.1,1420.6,13133.1,183.5
2025-08-12,Engineering Block,1117,30.2,3.8,477.4,1987.8,25623.9,394.4
2025-08-12,Science Block,883,30.2,3.1,493.1,1617.5,21288.1,317.7
2025-08-12,Admin Block,298,30.2,3.6,291.2,1121.7,12118.8,167.9
2025-08-12,Student Hostel,1500,30.2,3.1,255.2,2315.3,48160.8,696.7
2025-08-12,Central Library,623,30.2,2.7,303.1,1239.4,13102.4,201.4
2025-08-13,Engineering Block,1149,29.4,3.2,516.5,2071.6,26942.0,431.0
2025-08-13,Science Block,870,29.4,3.5,542.5,1632.7,21469.6,329.2
2025-08-13,Admin Block,278,29.4,3.5,282.6,1114.2,11537.5,95.5
2025-08-13,Student Hostel,1500,29.4,3.0,300.6,2330.2,48914.7,672.2
2025-08-13,Central Library,532,29.4,3.0,257.8,1248.5,12184.7,160.1
2025-08-14,Engineering Block,1033,31.4,4.5,512.1,2049.9,25193.4,379.1
2025-08-14,Science Block,909,31.4,4.4,545.2,1803.6,22860.3,321.3
2025-08-14,Admin Block,280,31.4,4.9,249.3,1210.9,12220.5,123.9
2025-08-14,Student Hostel,1500,31.4,4.8,282.4,2416.2,48881.5,685.1
2025-08-14,Central Library,606,31.4,4.5,,1361.7,12709.8,187.5
2025-08-15,Engineering Block,1129,31.1,4.7,539.9,2083.3,26337.2,404.4
2025-08-15,Science Block,854,31.1,5.1,475.4,1756.1,21314.5,322.2
2025-08-15,Admin Block,278,31.1,5.2,313.2,1223.2,12531.7,121.6
2025-08-15,Student Hostel,1500,31.1,5.1,268.6,2413.5,47973.8,623.8
2025-08-15,Central Library,576,31.1,5.3,286.8,1433.1,13078.8,165.3
2025-08-16,Engineering Block,180,33.8,1.1,451.7,976.5,14466.0,146.7
2025-08-16,Science Block,142,33.8,1.2,478.3,753.9,11895.0,110.4
2025-08-16,Admin Block,45,33.8,1.4,258.3,593.3,7189.9,45.4
2025-08-16,Student Hostel,1350,33.8,5.6,290.7,2332.1,46317.0,594.4
2025-08-16,Central Library,90,33.8,1.0,294.5,621.2,7417.4,53.7
2025-08-17,Engineering Block,180,32.2,0.9,448.2,949.6,13855.9,128.7
2025-08-17,Science Block,142,32.2,1.1,470.1,849.4,10979.7,100.8
2025-08-17,Admin Block,45,32.2,1.0,229.0,511.7,15410.2,49.2
2025-08-17,Student Hostel,1350,32.2,4.8,224.0,2287.1,45932.3,641.9
2025-08-17,Central Library,90,32.2,0.9,279.6,585.5,7403.3,67.5
2025-08-18,Engineering Block,1060,28.8,2.9,479.1,1917.7,25200.7,401.3
2025-08-18,Science Block,846,28.8,3.3,501.2,1628.8,21579.9,326.9
2025-08-18,Admin Block,279,28.8,3.1,262.1,1108.0,12097.4,145.5
2025-08-18,Student Hostel,1500,28.8,3.1,299.4,2311.6,48241.0,703.1
2025-08-18,Central Library,522,28.8,3.3,332.0,1224.9,12692.6,201.4
2025-08-19,Engineering Block,1182,34.8,7.8,471.3,2330.1,27512.4,426.9
2025-08-19,Science Block,969,34.8,6.8,461.2,1956.1,24542.4,326.5
2025-08-19,Admin Block,268,34.8,7.0,299.5,1343.3,11755.3,140.7
2025-08-19,Student Hostel,1500,34.8,7.3,262.5,2576.7,48481.4,669.4
2025-08-19,Central Library,528,34.8,6.3,290.3,1507.6,13147.6,190.6
2025-08-20,Engineering Block,1098,31.0,3.8,464.0,1957.0,24938.3,385.2
2025-08-20,Science Block,862,31.0,3.2,503.0,1618.1,21990.3,337.3
2025-08-20,Admin Block,294,31.0,3.7,268.5,1099.6,11441.0,127.0
2025-08-20,Student Hostel,1500,31.0,4.1,334.3,2369.2,49015.8,685.0
2025-08-20,Central Library,526,31.0,3.6,311.9,1279.3,12976.8,126.1
2025-08-21,Engineering Block,1094,34.6,7.2,495.5,2221.3,26989.9,386.2
2025-08-21,Science Block,928,34.6,6.3,503.1,1911.4,23139.4,325.0
2025-08-21,Admin Block,281,34.6,6.7,284.9,1315.8,11156.4,134.1
2025-08-21,Student Hostel,1500,34.6,6.5,271.1,2558.4,48482.5,671.4
2025-08-21,Central Library,597,,6.2,267.8,1462.4,13745.4,173.9
2025-08-22,Engineering Block,1052,31.6,4.6,497.1,2031.6,26318.5,380.5
2025-08-22,Science Block,900,31.6,5.5,549.7,1796.3,22181.0,340.9
2025-08-22,Admin Block,290,31.6,4.4,337.2,1207.2,11322.5,151.8
2025-08-22,Student Hostel,1500,31.6,4.5,280.7,2469.8,48688.4,658.8
2025-08-22,Central Library,592,31.6,5.0,249.2,1351.9,13176.7,164.9
2025-08-23,Engineering Block,180,33.0,1.2,450.0,968.2,12998.9,108.2
2025-08-23,Science Block,142,33.0,1.0,493.0,740.8,11120.4,139.6
2025-08-23,Admin Block,45,33.0,1.2,282.7,559.3,7029.9,62.5
2025-08-23,Student Hostel,1350,33.0,5.0,261.8,2240.7,46247.9,610.4
2025-08-23,Central Library,90,33.0,1.2,341.4,594.8,8095.7,78.3
2025-08-24,Engineering Block,180,30.0,0.6,465.6,899.7,13164.9,142.7
2025-08-24,Science Block,142,30.0,0.8,476.8,1344.4,12415.0,106.1
2025-08-24,Admin Block,45,30.0,0.8,250.0,494.8,6888.5,33.9
2025-08-24,Student Hostel,1350,30.0,3.8,291.1,2242.0,45968.9,619.3
2025-08-24,Central Library,90,30.0,0.7,300.8,592.6,7469.8,43.7
2025-08-25,Engineering Block,1169,29.9,3.9,512.7,2090.3,27526.0,408.8
2025-08-25,Science Block,918,29.9,3.5,516.2,1710.0,22435.4,331.1
2025-08-25,Admin Block,289,29.9,4.1,282.8,1202.9,25080.5,166.6
2025-08-25,Student Hostel,1500,29.9,4.0,282.3,2328.7,48663.9,654.0
2025-08-25,Central Library,629,29.9,3.9,323.9,1434.7,13151.8,203.0
2025-08-26,Engineering Block,1099,32.6,4.5,446.8,2063.8,26339.4,354.6
2025-08-26,Science Block,921,32.6,6.1,477.0,1942.8,23198.2,316.1
2025-08-26,Admin Block,294,32.6,5.3,266.5,1266.2,13259.5,134.0
2025-08-26,Student Hostel,1500,32.6,4.4,275.4,2394.2,49069.0,665.1
2025-08-26,Central Library,582,32.6,5.1,272.5,1403.2,12180.5,194.1
2025-08-27,Engineering Block,1237,35.5,7.8,469.0,2385.2,29098.5,407.2
2025-08-27,Science Block,970,35.5,7.4,469.0,2063.9,24694.0,335.3
2025-08-27,Admin Block,307,35.5,6.7,246.0,1352.9,12685.3,143.5
2025-08-27,Student Hostel,1500,35.5,7.9,291.1,2605.4,49077.4,677.7
2025-08-27,Central Library,621,35.5,8.2,259.5,1659.1,13647.1,147.2
2025-08-28,Engineering Block,1049,32.6,4.6,444.9,1997.7,26452.2,392.7
2025-08-28,Science Block,984,32.6,5.9,455.1,1906.9,23339.1,369.9
2025-08-28,Admin Block,277,32.6,5.6,234.7,1217.2,11816.8,119.8
2025-08-28,Student Hostel,1500,32.6,4.5,315.1,2423.0,49674.7,668.6
2025-08-28,Central Library,554,32.6,6.0,311.7,1426.5,13082.3,169.1
2025-08-29,Engineering Block,1096,34.9,6.7,418.1,2163.1,25936.3,380.8
2025-08-29,Science Block,882,34.9,7.0,464.8,1891.3,22788.2,331.7
2025-08-29,Admin Block,282,34.9,7.1,250.1,1380.5,12637.3,126.3
2025-08-29,Student Hostel,1500,34.9,6.5,242.9,2540.4,49172.4,674.5
2025-08-29,Central Library,609,34.9,6.9,247.8,1549.2,13326.5,165.4
2025-08-30,Engineering Block,180,34.9,1.3,470.4,927.5,13857.6,128.8
2025-08-30,Science Block,142,34.9,1.3,450.5,832.0,12815.7,106.2
2025-08-30,Admin Block,45,34.9,1.6,253.6,545.4,6842.5,10.0
2025-08-30,Student Hostel,1350,34.9,6.7,255.1,2404.5,45929.1,614.4
2025-08-30,Central Library,90,34.9,1.3,303.6,666.3,7244.2,41.8
2025-08-31,Engineering Block,180,31.5,0.8,461.5,993.6,14086.9,142.2
2025-08-31,Science Block,142,31.5,1.0,502.1,809.4,11610.1,84.7
2025-08-31,Admin Block,45,31.5,1.1,265.5,573.8,8081.5,67.2
2025-08-31,Student Hostel,1350,31.5,3.7,234.9,2236.2,45579.1,651.5
2025-08-31,Central Library,90,31.5,0.9,278.2,645.8,7494.7,70.7
2025-09-01,Engineering Block,1137,32.3,5.5,520.2,2135.1,26454.1,421.9
2025-09-01,Science Block,932,32.3,5.7,509.2,1835.7,23011.4,360.9
2025-09-01,Admin Block,262,32.3,4.3,243.9,1133.5,11245.0,125.7
2025-09-01,Student Hostel,1500,32.3,5.3,274.8,2501.7,48962.9,669.1
2025-09-01,Central Library,587,32.3,5.0,270.6,1404.1,14244.3,192.3
2025-09-02,Engineering Block,1024,33.3,5.9,523.5,2009.0,25334.9,347.2
2025-09-02,Science Block,943,33.3,6.4,477.5,1971.0,23984.9,347.1
2025-09-02,Admin Block,290,33.3,5.2,269.3,1182.2,11720.1,145.1
2025-09-02,Student Hostel,1500,33.3,5.1,291.0,2368.4,48622.4,701.2
2025-09-02,Central Library,553,33.3,5.9,275.0,2240.4,13542.2,189.4
2025-09-03,Engineering Block,1207,31.3,4.7,458.2,2178.4,27660.6,401.6
2025-09-03,Science Block,874,31.3,4.5,491.9,1755.4,22325.9,306.4
2025-09-03,Admin Block,272,31.3,5.1,315.9,1189.2,11538.9,146.5
2025-09-03,Student Hostel,1500,31.3,4.7,300.3,2417.6,47959.3,706.3
2025-09-03,Central Library,519,31.3,3.9,248.8,1289.9,12182.8,159.3
2025-09-04,Engineering Block,1066,34.8,6.6,474.6,2119.6,25529.2,373.4
2025-09-04,Science Block,996,34.8,6.7,482.7,2046.7,24448.1,359.3
2025-09-04,Admin Block,287,34.8,6.0,284.0,1266.6,11778.4,130.2
2025-09-04,Student Hostel,1500,34.8,6.3,325.3,2543.5,49206.1,673.9
2025-09-04,Central Library,621,34.8,6.2,283.6,1522.1,13485.7,163.0
2025-09-05,Engineering Block,1188,32.1,5.7,453.6,2194.3,27929.1,410.0
2025-09-05,Science Block,881,32.1,4.7,482.4,1668.1,21709.4,315.6
2025-09-05,Admin Block,283,32.1,4.2,311.3,1165.4,11883.9,141.6
2025-09-05,Student Hostel,1500,32.1,5.4,,2469.3,49626.0,675.5
2025-09-05,Central Library,583,32.1,5.4,311.2,1525.9,13341.2,155.6
2025-09-06,Engineering Block,180,28.1,0.7,512.9,963.7,12699.4,151.8
2025-09-06,Science Block,142,28.1,0.6,478.5,795.8,11378.7,119.0
2025-09-06,Admin Block,45,28.1,0.5,276.7,481.5,6058.0,77.2
2025-09-06,Student Hostel,1350,28.1,3.0,236.4,2112.4,45177.8,562.5
2025-09-06,Central Library,90,28.1,0.7,273.5,573.0,6736.7,82.8
2025-09-07,Engineering Block,180,30.4,0.8,480.3,902.8,13397.7,163.9
2025-09-07,Science Block,142,30.4,0.9,514.9,774.0,11016.5,93.2
2025-09-07,Admin Block,45,30.4,0.8,307.6,474.0,6999.8,51.8
2025-09-07,Student Hostel,1350,30.4,3.8,310.2,2210.2,45147.5,637.6
2025-09-07,Central Library,90,30.4,0.9,285.2,641.1,7521.3,48.6
2025-09-08,Engineering Block,1197,31.7,4.8,504.2,2165.4,28181.3,398.2
2025-09-08,Science Block,814,31.7,4.6,451.0,1658.7,20963.0,289.1
2025-09-08,Admin Block,276,31.7,3.7,267.4,1134.1,11345.0,148.0
2025-09-08,Student Hostel,1500,31.7,3.9,299.6,2333.4,48778.0,669.6
2025-09-08,Central Library,588,31.7,4.1,283.4,1330.8,13437.5,190.9
2025-09-09,Engineering Block,1046,35.0,6.9,482.9,2138.5,25721.6,392.2
2025-09-09,Science Block,972,35.0,6.4,477.7,1967.3,23378.3,364.8
2025-09-09,Admin Block,264,35.0,6.4,238.3,1277.6,11671.2,145.5
2025-09-09,Student Hostel,1500,35.0,7.6,270.1,2563.8,49293.3,643.0
2025-09-09,Central Library,620,35.0,7.7,265.8,1634.3,14011.4,187.3
2025-09-10,Engineering Block,1076,28.9,3.4,489.8,1904.6,26888.5,371.9
2025-09-10,Science Block,899,28.9,3.5,498.1,1699.6,22534.7,325.7
2025-09-10,Admin Block,306,28.9,3.8,326.2,1180.7,12725.8,133.7
2025-09-10,Student Hostel,1500,28.9,3.5,239.7,2305.4,48463.4,658.5
2025-09-10,Central Library,537,28.9,2.9,264.4,1323.4,12639.4,142.7
2025-09-11,Engineering Block,1041,33.1,4.8,464.4,2032.2,25514.8,366.0
2025-09-11,Science Block,898,33.1,5.7,469.0,1817.7,22683.8,339.8
2025-09-11,Admin Block,280,33.1,5.3,286.1,1230.8,12573.3,142.1
2025-09-11,Student Hostel,1500,33.1,5.6,288.8,2455.2,49456.5,720.2
2025-09-11,Central Library,546,33.1,4.9,310.7,1363.5,13169.4,154.9
2025-09-12,Engineering Block,1146,30.0,3.5,527.2,2014.3,26578.9,412.4
2025-09-12,Science Block,948,30.0,3.2,485.4,1660.6,22509.1,349.9
2025-09-12,Admin Block,310,30.0,3.2,322.3,1116.7,11869.3,156.0
2025-09-12,Student Hostel,1500,30.0,3.8,284.9,2369.0,48688.7,679.4
2025-09-12,Central Library,612,30.0,4.0,337.2,1447.0,13072.4,174.9
2025-09-13,Engineering Block,180,28.1,0.5,436.2,978.5,12986.9,134.3
2025-09-13,Science Block,142,28.1,0.6,492.0,791.5,10456.0,95.9
2025-09-13,Admin Block,45,28.1,0.7,251.4,528.2,7607.8,10.0
2025-09-13,Student Hostel,1350,28.1,3.3,249.4,2229.0,44898.8,634.0
2025-09-13,Central Library,90,28.1,0.5,289.6,624.5,7860.9,35.7
2025-09-14,Engineering Block,180,31.4,0.8,459.2,968.7,14259.2,137.0
2025-09-14,Science Block,142,31.4,0.8,495.4,816.0,11734.3,121.6
2025-09-14,Admin Block,45,31.4,1.0,274.2,499.2,6793.8,43.9
2025-09-14,Student Hostel,1350,31.4,4.2,282.6,2220.5,45323.5,619.3
2025-09-14,Central Library,90,31.4,1.0,252.6,563.6,7989.9,88.6
2025-09-15,Engineering Block,1217,33.2,5.2,497.1,2199.7,28843.4,421.0
2025-09-15,Science Block,955,33.2,6.3,514.3,1970.6,23023.9,359.2
2025-09-15,Admin Block,293,33.2,5.8,286.2,1261.7,11973.4,161.0
2025-09-15,Student Hostel,1500,33.2,6.2,289.1,2524.1,48912.8,662.9
2025-09-15,Central Library,521,33.2,5.1,298.7,1408.8,12828.7,180.5
2025-09-16,Engineering Block,1059,31.8,4.1,483.0,1948.5,26265.4,392.7
2025-09-16,Science Block,980,31.8,5.7,495.4,1954.1,24110.7,357.4
2025-09-16,Admin Block,277,31.8,3.8,250.3,1153.4,10836.2,144.8
2025-09-16,Student Hostel,1500,31.8,3.9,287.2,2384.2,103665.8,688.2
2025-09-16,Central Library,598,31.8,4.4,278.9,1378.0,12973.3,161.6
2025-09-17,Engineering Block,1059,31.2,4.0,494.2,1989.5,25521.9,356.9
2025-09-17,Science Block,964,31.2,3.5,480.8,1801.3,23591.5,335.6
2025-09-17,Admin Block,256,31.2,4.2,305.3,1153.7,11265.7,160.3
2025-09-17,Student Hostel,1500,31.2,5.1,288.8,2416.2,48861.0,687.6
2025-09-17,Central Library,624,31.2,4.1,274.0,1382.0,14513.3,167.2
2025-09-18,Engineering Block,1147,31.1,4.5,480.3,2085.2,26736.7,394.7
2025-09-18,Science Block,873,31.1,3.5,533.5,1718.8,21765.8,328.7
2025-09-18,Admin Block,259,31.1,3.3,247.0,1078.3,11042.9,117.3
2025-09-18,Student Hostel,1500,31.1,4.7,306.1,2414.3,48175.7,639.7
2025-09-18,Central Library,543,31.1,3.5,253.8,1287.4,12594.5,158.4
2025-09-19,Engineering Block,1186,33.7,5.9,486.0,2190.6,28088.3,391.4
2025-09-19,Science Block,887,33.7,6.1,449.8,1847.0,22853.2,306.0
2025-09-19,Admin Block,280,33.7,6.2,263.4,1232.3,24697.9,120.0
2025-09-19,Student Hostel,1500,33.7,5.1,219.2,2399.9,49198.1,677.0
2025-09-19,Central Library,611,33.7,6.8,286.6,1528.5,14279.9,210.6
2025-09-20,Engineering Block,180,33.1,1.3,472.5,1008.9,13785.6,129.4
2025-09-20,Science Block,142,33.1,0.9,458.9,836.2,11764.1,105.1
2025-09-20,Admin Block,45,33.1,1.3,270.8,541.3,7203.0,51.1
2025-09-20,Student Hostel,1350,33.1,5.8,283.9,2358.8,45559.7,624.4
2025-09-20,Central Library,90,33.1,1.2,237.7,606.0,8309.7,63.0
2025-09-21,Engineering Block,180,29.3,0.6,520.1,1005.5,14053.0,140.4
2025-09-21,Science Block,142,29.3,0.6,510.1,737.9,11865.6,92.7
2025-09-21,Admin Block,45,29.3,0.8,245.2,502.2,6577.9,49.7
2025-09-21,Student Hostel,1350,29.3,3.4,297.3,2192.5,45530.9,649.9
2025-09-21,Central Library,90,29.3,0.6,283.7,533.2,7865.2,29.8
2025-09-22,Engineering Block,1218,31.0,3.5,523.2,2111.3,27298.5,430.8
2025-09-22,Science Block,922,31.0,4.9,496.5,1839.8,22890.6,354.3
2025-09-22,Admin Block,300,31.0,3.8,297.2,1120.4,11699.9,134.2
2025-09-22,Student Hostel,1500,31.0,4.3,351.8,2322.5,48375.5,663.0
2025-09-22,Central Library,511,31.0,3.9,338.9,1248.5,12727.2,159.0
2025-09-23,Engineering Block,1253,29.1,3.5,511.5,2147.8,28231.8,426.7
2025-09-23,Science Block,836,29.1,3.4,466.1,1663.0,21602.1,295.4
2025-09-23,Admin Block,282,29.1,3.7,317.2,1159.7,12041.2,111.9
2025-09-23,Student Hostel,1500,29.1,3.6,318.2,2410.4,47688.6,677.0
2025-09-23,Central Library,621,29.1,3.2,289.0,1300.7,12602.8,212.4
2025-09-24,Engineering Block,1113,34.4,6.0,449.9,2148.9,26784.2,381.0
2025-09-24,Science Block,960,34.4,5.9,456.2,1943.7,23319.9,344.5
2025-09-24,Admin Block,260,34.4,6.2,265.9,1269.6,11455.6,120.2
2025-09-24,Student Hostel,1500,34.4,5.9,284.5,2487.2,48745.4,678.6
2025-09-24,Central Library,588,34.4,5.9,327.4,1502.6,13950.9,188.7
2025-09-25,Engineering Block,1225,30.6,4.8,508.2,2210.0,28723.2,390.5
2025-09-25,Science Block,937,30.6,3.9,487.6,1832.4,22700.7,313.5
2025-09-25,Admin Block,299,30.6,3.4,286.0,1136.0,12111.7,127.9
2025-09-25,Student Hostel,1500,30.6,3.7,306.9,2355.9,48456.6,681.9
2025-09-25,Central Library,587,30.6,4.7,274.3,1394.6,12901.4,137.0
2025-09-26,Engineering Block,1098,32.1,4.6,469.5,2095.9,26423.6,377.3
2025-09-26,Science Block,814,32.1,4.3,489.0,1620.5,21543.1,325.2
2025-09-26,Admin Block,277,32.1,5.8,288.0,1232.3,12032.9,165.9
2025-09-26,Student Hostel,1500,32.1,5.9,298.1,2472.3,48489.4,685.9
2025-09-26,Central Library,558,32.1,4.6,286.1,1336.8,11909.2,163.3
2025-09-27,Engineering Block,180,30.8,0.9,536.0,1006.4,12958.9,159.6
2025-09-27,Science Block,142,30.8,0.8,466.1,816.2,11482.5,98.9
2025-09-27,Admin Block,45,30.8,0.8,275.5,470.3,7889.4,46.8
2025-09-27,Student Hostel,1350,30.8,3.2,267.2,2139.8,44891.1,672.8
2025-09-27,Central Library,90,30.8,0.9,282.4,567.1,7867.7,73.8
2025-09-28,Engineering Block,180,32.6,1.3,474.9,1576.9,13968.5,139.0
2025-09-28,Science Block,142,32.6,1.0,472.9,825.4,11766.3,127.4
